user_id,Taste_Score
16924,0.9986440115120656
80314,0.9986403794000441
43498,0.9986232565862297
86564,0.9986232565862297
69706,0.9986232565862297
45605,0.9986232565862297
14103,0.9986232565862297
23763,0.9986090558475
64211,0.99860522574441
61744,0.9985471551914988
7767,0.9985310396020263
17331,0.9985194819570511
8011,0.9985194819570511
84356,0.9985160228027452
40206,0.9985049535089662
78970,0.9985021861855213
77350,0.9984918087226035
30105,0.9984641354881559
23613,0.9984641354881558
85822,0.9984572171795439
7314,0.9984546228138145
71904,0.9984433805623201
16344,0.9984433805623201
49754,0.9984364622537083
46591,0.9984364622537082
48729,0.9984364622537082
35776,0.9984364622537082
89763,0.9984364622537082
60015,0.9984191664821784
70041,0.9984053298649546
44051,0.9983880340934248
65734,0.9983672791675892
32125,0.9983620904361302
54221,0.9983620904361301
86052,0.9983620904361301
90047,0.9983620904361301
60918,0.9983407589845767
70618,0.9983257693159177
45059,0.9983257693159175
28555,0.9983205805844587
89826,0.9983153918529997
12264,0.9983043854529353
92108,0.9982738820013283
67204,0.9982733285366393
56892,0.9982635045384104
16571,0.9982635045384104
12066,0.9982477879460204
14812,0.9982242120933454
43503,0.9982081580695151
21036,0.9982012397609032
89868,0.9981982747714981
15069,0.9981951353709516
60566,0.9981874031436795
33853,0.9981770256807616
15671,0.9981770256807616
47428,0.9981666482178437
58470,0.9981507361080363
75882,0.9981389749833961
13111,0.9981378703795
39292,0.9981320566747841
31319,0.9981216792118662
86493,0.9981009242860305
70166,0.9980905468231128
6338,0.9980905468231127
27496,0.9980865935039059
87747,0.9980836285145008
45353,0.9980836285145008
55789,0.9980836285145007
38236,0.9980836285145007
41849,0.9980836285145007
41483,0.9980836285145007
65169,0.9980836285145007
43388,0.9980836285145007
21800,0.9980836285145007
20513,0.9980767102058888
86981,0.998070822283666
57716,0.9980282820456055
36135,0.9980282820456055
49110,0.9980220555678547
42390,0.9980164539695915
52651,0.9980144454283817
88078,0.9980144454283817
65326,0.9980092566969228
36205,0.9980075271197699
42763,0.9979902313482399
60000,0.9979867721939341
67329,0.997986772193934
87139,0.997986772193934
42617,0.997986772193934
34053,0.9979775477824515
30922,0.9979746651538632
81945,0.9979729355767102
45305,0.9979729355767102
16002,0.9979729355767102
92624,0.9979729355767102
18324,0.9979729355767102
83373,0.9979572941833268
55459,0.9979521806508744
83111,0.9979521806508744
30775,0.9979383440336506
20173,0.9979279665707328
35267,0.9979161066131124
66860,0.9978906254434813
68401,0.9978899158733673
80262,0.9978880747105916
83855,0.9978622426389196
82447,0.9978622426389196
75667,0.9978380285587779
40879,0.9978380285587778
14992,0.9978138144786363
25060,0.9978128177731582
92443,0.9978071844328832
35037,0.9978024314476062
68199,0.9977965187071065
25173,0.9977965187071065
41662,0.9977965187071065
80544,0.9977898362499246
36980,0.9977653863183529
71079,0.9977503966496938
45144,0.9977377130839052
57847,0.9977179464878712
44601,0.9976973562836692
74142,0.9976745380026333
30512,0.997670259574939
58141,0.9976497517315538
36282,0.9976479480296657
90974,0.9976373976090326
25640,0.9976373976090326
92614,0.9976322088775735
54833,0.9976322088775735
55534,0.9976270201461147
21639,0.9976270201461147
28968,0.9976189109811023
89309,0.997606265220279
39059,0.997604535643126
18824,0.9975993469116671
49073,0.9975889694487492
29114,0.9975889694487492
13752,0.9975820511401373
86993,0.9975801980217591
45611,0.9975743152132349
42124,0.9975578370599956
1282,0.9975376586598775
35607,0.9975339112427126
27416,0.9975128680540181
13154,0.9974955722824884
31440,0.9974955722824884
70472,0.9974955722824884
59417,0.9974886539738765
61304,0.9974886539738764
42996,0.9974765469338056
92495,0.9974762364968808
76825,0.9974678990480408
71085,0.9974538977091834
87011,0.9974517102058889
73934,0.997440225813593
81303,0.997440225813593
70598,0.9974263891963693
40678,0.9974263891963693
31136,0.9973883384990038
7676,0.9973883384990037
19698,0.9973874737104272
74319,0.9973874737104272
37905,0.9973745018817799
46378,0.9973745018817799
30970,0.9973729418710146
84314,0.9973295328758025
41056,0.9973232797891725
85046,0.9973226145671906
91427,0.9973156962585787
79912,0.9973156962585787
39570,0.9973053187956609
74997,0.9973053187956609
1507,0.9973039351339384
43266,0.9972892158359608
48923,0.9972845638698251
7014,0.997284563869825
10107,0.9972741864069072
59090,0.997247896834182
19316,0.9972305478448936
9196,0.997222299092318
62104,0.997222299092318
14734,0.997222299092318
88790,0.9972206605455414
27869,0.9972188399380119
17508,0.9972119216294001
30169,0.9972119216294001
80778,0.9972119216294001
80699,0.997205003320788
38923,0.9971600343148107
81785,0.9971600343148107
91772,0.9971572157446355
38226,0.9971417502134792
83369,0.997137549811822
91617,0.9971311402023727
7313,0.9971289019260572
34162,0.997117371411704
87539,0.99711252181302
74006,0.9971116061545273
88779,0.9971024098662505
77772,0.9971012286916094
41802,0.9970977695373036
66314,0.9970873920743856
89647,0.9970700963028559
36700,0.997062329522433
33696,0.9970169780279504
48043,0.997005525422478
41113,0.996983617445207
15940,0.9969816407856035
56566,0.9969674747251125
41599,0.9969524850564534
59207,0.9969317301306176
44411,0.9969297534710143
82766,0.996929424027747
63352,0.9969144343590879
16183,0.9969082442934877
91726,0.9969046974803007
44881,0.9968971385875581
10137,0.9968971385875581
80962,0.9968971385875581
75426,0.9968521695815807
74612,0.9968099678990481
18623,0.9968089301527563
85904,0.9968002822669914
15165,0.9968002822669914
92499,0.9968002822669914
92182,0.9968002822669914
19437,0.9967710426230467
73417,0.9967691498782377
72340,0.9967679968268025
53427,0.9967645376724965
91586,0.9967587724153198
91168,0.9967483949524021
52507,0.9967449357980961
58515,0.9967441945507448
25925,0.9967380174894842
41487,0.9967345583351782
43463,0.9967339293980316
35101,0.9967304073500112
34856,0.9967276400265662
59056,0.9967114973064719
38081,0.9967079100353397
26092,0.9966895893292007
40883,0.9966826710205889
42043,0.9966826710205888
20692,0.9966722935576711
55742,0.9966549977861412
79384,0.9966425448306397
49600,0.9966264068168778
92571,0.9966134879344698
57097,0.9966077226772931
34284,0.9966031104715519
91897,0.9966031104715519
29223,0.9965892738543282
10557,0.996589273854328
27168,0.996589273854328
23154,0.9965667893513394
71845,0.9965581414655745
70564,0.9965452482540705
38993,0.9965339273854328
1232,0.996516631613903
37991,0.9965114035738725
44636,0.9964993358423733
51919,0.9964993358423733
53152,0.9964924175337614
80432,0.9964858451405799
42787,0.9964640030519625
43476,0.9964545052025681
37250,0.9964512221506632
43718,0.9964474485277839
29522,0.9964426057117557
45274,0.996437071064866
27284,0.9964143134707479
88017,0.9964093978304184
81776,0.9964093978304184
91870,0.9963692184227108
29620,0.9963402147442993
37573,0.9963402147442993
3929,0.9963402147442993
42529,0.9963396995511048
32260,0.9963393499557228
69259,0.9963393499557228
75047,0.9963391223797816
39007,0.9963365946990954
90513,0.9963108119326988
38986,0.9963086980050674
57185,0.9963021640469338
86827,0.9962937632436193
66687,0.996291786584016
26929,0.996291786584016
85711,0.9962848682754041
74302,0.9962848682754041
85818,0.9962807172902369
58614,0.9962770065610723
8271,0.9962710316581802
90278,0.9962547532849757
33664,0.9962502767323445
81702,0.9962260626522027
43242,0.9962195767378792
41947,0.9962187599931125
92233,0.9961672570290016
38183,0.9961568795660836
47037,0.9961361246402479
32152,0.9961361246402479
22217,0.9961361246402478
81732,0.9961061362237845
81457,0.9960876964799645
24181,0.9960773190170467
38357,0.9960680724314981
38914,0.9960342126326187
71620,0.9960219725481514
80107,0.996012978746956
91914,0.996010730296657
18885,0.9959977584680098
5128,0.9959977584680098
48012,0.9959918284891994
38597,0.9959618364809864
29174,0.9959579442802138
87616,0.9959527894620324
46536,0.9959493303077264
47105,0.995947946646004
29484,0.9959424119991145
85699,0.9959351093400242
42340,0.9959226454030804
91315,0.9958944780037319
43653,0.9958939838388311
61362,0.9958905246845251
1712,0.9958795245738322
31651,0.9958777258135931
75383,0.995873487058839
86593,0.9958692235764305
60565,0.9958438261013947
37598,0.9958135945340749
26138,0.9958113965297763
16925,0.9957867500553464
64053,0.9957867500553463
44645,0.9957781021695815
77223,0.9957678070674806
22821,0.9957659951295107
91887,0.9957348627407573
44938,0.995697480619434
28526,0.995694736550808
92643,0.9956829754261678
20277,0.9956795162718619
56611,0.9956780337771594
79464,0.9956609233174674
4434,0.9956414655744964
38767,0.9956414655744964
89986,0.9956207106486606
87552,0.9956137923400487
92467,0.9956088918714486
53699,0.9956011087742601
28143,0.9955874279747979
46617,0.9955765652508513
74621,0.995573117456658
41632,0.9955376909453177
77435,0.99551001771087
36305,0.9954948506496824
54981,0.9954938749907756
87557,0.9954927219393402
85765,0.9954813369557508
70634,0.9954754261678105
37631,0.9954754261678105
44808,0.9954693005820604
86288,0.995420884153405
38444,0.9953992199502217
67829,0.99536473323002
78693,0.9953556033309501
77549,0.9953499741716478
19958,0.9953357628127075
42962,0.9953301416869603
46816,0.995325298870932
70258,0.9953033332410892
42961,0.9953013154010774
37319,0.9952924753400733
88555,0.9952655708065826
46089,0.9952449119683665
28118,0.9952332853663937
77284,0.995218680048213
2554,0.995205612131946
27759,0.9951883163604162
39676,0.9951827817135268
75791,0.9951710205888864
77208,0.9951710205888864
69257,0.9951376869201201
53430,0.995118319355637
89097,0.9951166624497929
91779,0.995109640711318
16705,0.995085406519814
20779,0.9950788341266327
18653,0.9950665541288466
38686,0.995062471566512
73759,0.9950534093424841
80649,0.995053409342484
38023,0.9950231802997592
59920,0.9950113229650949
83954,0.9949730185964135
51714,0.994970389639141
75972,0.9949617417533761
64244,0.9949593832390765
36351,0.9949487699247288
57668,0.9949409116285338
51212,0.9948898407603023
92439,0.9948850638329274
33425,0.9948631558556564
36848,0.9948507029001551
81092,0.9948493192384327
57044,0.9948424009298207
92483,0.9948424009298207
78060,0.9948402162007854
9288,0.9948372121983617
9304,0.9948344411553962
67608,0.9948078093867612
88602,0.994787211695212
48547,0.9947840277009077
12345,0.9947738873574382
49489,0.9947732178437017
28419,0.9947676173081587
61374,0.9947395366044066
43787,0.9947326963218318
80419,0.9947282488377241
11,0.9947176407645192
29181,0.9947146783092932
66255,0.9947095117519003
91259,0.9947056625949029
92681,0.9946867389860526
53936,0.9946776015973199
82143,0.994677425878306
82631,0.9946556065972991
77823,0.9946374460371928
75006,0.9946313925171574
375,0.9946252429095025
36169,0.9946175558999336
32093,0.9946175558999336
83108,0.9945898826654859
40615,0.9945725868939561
46638,0.9945628683175729
31846,0.9945518319681205
73961,0.9945518319681205
43454,0.994551581908773
9773,0.9945241587336727
42391,0.9945001917359815
45686,0.9944837618272997
42725,0.9944826488820013
63952,0.9944826488820013
73283,0.9944687161771579
37691,0.9944148494576046
36202,0.994395305235776
23663,0.994388622778594
37843,0.9943746463975598
332,0.9943628138935451
81359,0.994351201018375
50158,0.9943509349295823
74522,0.9943490202471822
84962,0.9943449116469097
54204,0.9943096911667036
2287,0.9943096911667035
41271,0.9943096911667035
86899,0.9942990254409269
36265,0.9942854770865619
38562,0.9942808648808206
42736,0.9942792073693824
43709,0.9942726287991397
51488,0.9942591367372596
82850,0.9942524361988809
83629,0.9942499421377825
31981,0.9942438936358626
17350,0.9942301306176667
10209,0.9942301306176666
40454,0.9942301306176666
38154,0.9942301306176666
45247,0.9942301306176665
68739,0.9942059165375249
59271,0.9941713249944654
70426,0.9941489315218531
88723,0.994120206380833
56130,0.9941142489484172
43796,0.9941125193712642
77540,0.9941125193712641
61407,0.9941056010626521
84645,0.994086776827592
72624,0.9940710095195926
73787,0.9940537137480628
54677,0.9940398771308391
55622,0.9940225813593093
75762,0.9940010577325167
39306,0.9939949081248617
44195,0.9939831770798241
28533,0.9939491252002239
67125,0.9939385442576409
18705,0.9939118884215188
51785,0.9939118884215187
27682,0.9939041053243303
29515,0.9938794255888013
5550,0.9938448673068409
26493,0.9938175303790618
71866,0.99380811379234
24388,0.9938003306951516
52222,0.9937972041518367
63385,0.9937942771751163
58960,0.9937908180208103
70688,0.9937735222492805
36060,0.9937602752606316
19487,0.9937577564883091
34025,0.9937527673234449
58335,0.9937478874450488
41993,0.993738930706221
32788,0.993738930706221
21087,0.9937389307062209
89847,0.9937057046188084
33196,0.993703186111726
34760,0.9936868929936183
31159,0.9936820527901377
37846,0.993648585734936
59079,0.9936438283230489
42538,0.9936178603055125
68209,0.9936120343614183
91031,0.9936015079397026
34148,0.9935952847721473
40355,0.9935888034093425
46622,0.9935865117196148
82167,0.9935816256641576
43690,0.9935732619232107
20295,0.9935106265220279
36112,0.993475643376594
91183,0.9934600363903033
57555,0.9934483617445207
68890,0.9934479773940422
21780,0.9934172293557672
26296,0.9934056988414138
92566,0.9933608945570701
417,0.9933562680277085
38075,0.9933536056247825
91280,0.9933376688067301
62295,0.9933100281035142
80446,0.9932936432064726
86001,0.9932926998007526
84917,0.9932823223378349
24993,0.9932823223378349
90355,0.9932823223378349
14282,0.9932595326153485
75443,0.9932581082576931
48139,0.9932540201662408
85514,0.9932325907281029
15564,0.9932304350232455
71076,0.9931967082687625
75663,0.9931877721201388
44309,0.993182006862962
44831,0.9931647110914325
80355,0.9931506822989693
91391,0.9931492851330409
41558,0.9931251778993643
59646,0.9931232012397608
60097,0.9931225035951949
24575,0.9931151298797136
86342,0.993114553353996
80063,0.9931093646225371
6738,0.9930857991338278
90116,0.9930573798669814
83652,0.9930470998450299
27399,0.9930469987312887
49768,0.993041245891589
88458,0.993016491570565
90356,0.9930081843590879
42336,0.9930014822476201
33126,0.9929947183655398
33113,0.9929675392959929
91849,0.9929433252158513
24026,0.9929364069072394
46883,0.9929254075738845
42046,0.9929191111357095
83929,0.9929191111357095
74865,0.992890107457298
75626,0.9928741421297321
34167,0.9928736757269044
71453,0.9928395505866725
84728,0.9928273418067692
86081,0.9928133907322337
30688,0.992811877352225
71014,0.992811877352225
83805,0.992811877352225
28571,0.992811877352225
88702,0.9928118773522249
20363,0.9927885280606598
43283,0.9927876632720832
89650,0.9927876632720832
59562,0.9927876632720832
26465,0.9927703675005535
80951,0.9927703675005535
32516,0.9927703675005535
83971,0.9927697909748358
13205,0.9927626804909846
21653,0.9927496125747177
40839,0.992732316803188
63817,0.9927150210316582
51976,0.9926999569725838
91367,0.9926769703342927
56962,0.9926769703342927
91935,0.9926665928713747
59086,0.9926527562541511
41166,0.992652756254151
74960,0.9926285421740092
67787,0.9926095738443536
33064,0.9925933401919546
74761,0.9925904914766438
66929,0.992583026985773
22288,0.9925794221828647
35453,0.9925773466902811
29044,0.9925593590878902
53934,0.9925593590878902
39828,0.9925446200825866
26105,0.9925302445391484
28230,0.9925213083905247
2034,0.9925213083905247
33861,0.9925213083905247
43129,0.9925199247288022
91338,0.9925085034509008
27706,0.9925074717733009
41643,0.9924979590989594
82802,0.9924938273313164
28085,0.9924867168474651
48722,0.9924791067079919
80337,0.9924774317490649
14037,0.9924678880416408
50072,0.9924244520699579
39356,0.9924244520699579
81613,0.9924244520699579
83426,0.9924186868127812
86100,0.9924137978746956
85806,0.9923933196812044
21127,0.9923345140580031
49598,0.9923345140580031
31572,0.9923257508670946
48896,0.9923213692716404
20600,0.9923092622315697
63449,0.9923068408235555
52011,0.9922850215425486
90931,0.9922835235611969
88457,0.9922653309718841
89604,0.992264073097591
59901,0.9922376577374364
17095,0.9922288616022011
44264,0.9922047957715298
20918,0.992192688731459
73085,0.9921615563427053
49950,0.9921322175895178
81845,0.9921197804022411
13078,0.9921165873367279
39431,0.992107713853943
89278,0.9920958324108922
46711,0.9920907878108627
89918,0.9920757693159177
90440,0.9920743087840995
43897,0.9920681591764445
79281,0.9920315909737816
61649,0.9920283789019261
85788,0.992007479844661
40198,0.9920014339104902
86089,0.9919888868902663
6799,0.9919862809940225
83175,0.9919764319467452
75022,0.991954007084348
76454,0.9919534182921257
61740,0.9919329376899391
69225,0.991927322179702
42830,0.9919228746955944
92621,0.9919228746955944
44383,0.9919181576669953
20405,0.9919176859641355
60266,0.991915572036504
89225,0.9918952014611467
37624,0.9918952014611467
61402,0.9918952014611467
44315,0.9918952014611466
86888,0.9918952014611466
65101,0.9918903586451184
59619,0.991878856006734
23192,0.9918778039497844
92382,0.9918663751752638
48145,0.9918536916094753
48033,0.9918503259458262
41440,0.9918450437237103
38668,0.9918433141465575
54620,0.9918433141465575
31251,0.9918433141465575
28235,0.9918433141465575
75525,0.9918372982260254
70537,0.9918268831636041
44595,0.991824192710255
90468,0.9917914268319681
44641,0.9917914268319681
53341,0.9917914268319681
12561,0.9917730500747177
27610,0.9917683051163442
83390,0.9917677069167273
82528,0.9917672127518264
58704,0.991740000737953
43883,0.9917393846298724
51569,0.9917257029001549
90751,0.9917003632221836
36690,0.9916755451627186
80728,0.9916184691166704
52337,0.9916146825181461
59550,0.9916123857763391
42197,0.9916048145601996
91082,0.9915866995152814
37476,0.9915735001106929
49105,0.9915735001106929
77248,0.9915735001106929
92097,0.9915735001106929
85985,0.9915540423677219
36150,0.9915475564533983
33184,0.9915463355754079
63778,0.9915285311047155
21589,0.9914966574686107
59437,0.9914731846358202
72038,0.9914558888642905
65228,0.9914514123116592
21872,0.9914505079575923
33524,0.9914455114013726
53310,0.9914316747841487
80860,0.9914240646446757
50313,0.9914232739808344
73920,0.9914005423953952
50887,0.991399834561329
30585,0.9913748777021574
25864,0.9913687962857163
83060,0.9913521142351118
44868,0.9913521142351118
71830,0.9913295061908978
46817,0.9913071452291344
45183,0.9912562956608368
32006,0.99124072946646
61529,0.9912257315617191
90846,0.991202794074238
5840,0.991175697365508
38516,0.9911515162296932
86209,0.9911360008267783
87641,0.9911322883702961
41819,0.9910951934107513
46444,0.9910845439750133
19051,0.9910823001992473
84905,0.9910823001992473
62549,0.9910823001992473
77521,0.9910800709664724
16927,0.9910711944933176
13563,0.9910679694171226
55259,0.991058465782383
29120,0.9910456331636042
42099,0.9910400356229999
42605,0.9910281067817874
52730,0.9910061988045162
26945,0.9910061988045162
25811,0.9909903443472806
7564,0.9909745722508617
33505,0.9909560410670799
73423,0.990950852335621
44440,0.990950852335621
67399,0.9909440781584385
42471,0.9909138105582613
24386,0.9908782100951958
46405,0.9908782100951958
74459,0.990866103055125
43482,0.9908637082559901
47287,0.9908379514269968
20379,0.9908369120284819
44148,0.9908332410892186
58652,0.9908240166777359
22205,0.9908174278123913
76756,0.9908028774014218
90783,0.9907878877327627
26846,0.9907386908715224
76386,0.9907208064793298
52842,0.9907029964096986
51282,0.9907017932255923
41811,0.9907017932255922
86270,0.9907017932255922
19002,0.990701793225592
90048,0.9907007122398716
79605,0.9906855618092335
23757,0.9906672016825326
14385,0.9906672016825325
40425,0.9906601186522872
65235,0.9906545181167442
70961,0.9906399896686592
33543,0.990639528448085
91052,0.9905994022581359
2269,0.9905357538189065
29989,0.9905175146416567
63182,0.9904985679101174
89632,0.9904762563648439
73717,0.9904519654146065
83543,0.9904512735837454
24300,0.9904406270754926
23812,0.990409494686739
54220,0.9903800918751383
72878,0.9903800918751383
52836,0.9903767831188458
89665,0.9903704062430817
23578,0.9903519511874063
84368,0.9903509146605577
79072,0.9903385820234669
38287,0.9903368892458279
11284,0.9903186253640095
22830,0.9903028374289721
43630,0.9903015196559031
66367,0.9902567153715593
90118,0.9902496323413138
13381,0.9902241154627972
81766,0.9902117463655818
3317,0.9901708130396281
45432,0.9901180311161666
25273,0.990103359530662
18581,0.9900687679876023
82063,0.9900206782228489
38121,0.9900089740345994
30579,0.9899472651926057
6542,0.9899373201239762
80030,0.9899373201239761
43153,0.9899373201239761
76463,0.9899367435982585
29176,0.9899146914895579
91672,0.9898945659721945
28283,0.9898549548552315
87844,0.989848694205034
92234,0.9898468241839073
54439,0.9898366286540702
29417,0.9898265428165682
65351,0.9898231680318795
9755,0.9898231680318795
21651,0.9898076018375027
88292,0.989788243877829
92191,0.9897618685997601
27392,0.9897536555024932
69874,0.9897522553686074
5828,0.9897509769854943
84526,0.9897487962143015
23353,0.9897416308232392
26645,0.9897342869837404
2371,0.9897332300199247
61934,0.9897274647627482
39582,0.9897270035421741
78958,0.9896640469338056
34806,0.9896571286251937
27804,0.9896439838388311
43034,0.9896314320503494
57136,0.9896175954331257
60204,0.9896010342310431
61272,0.9895983230019925
43853,0.9895827568076156
89061,0.9895810272304627
21323,0.989560272304627
38109,0.9895395173787912
73162,0.9895180212056042
56501,0.9895106277384338
83131,0.9894955367026155
86928,0.9894910892185078
61293,0.9894823260275994
13383,0.9894601874400414
31077,0.9894599568297543
46687,0.9894543357040071
35486,0.9894141230352004
39242,0.9893527230462696
34724,0.9893527230462696
24242,0.9893527230462696
40607,0.989325049811822
86784,0.9893118537787289
18955,0.9892973765773744
81623,0.9892791527400552
58202,0.9892449788957564
84783,0.9892316526455612
47119,0.9892065737768431
57844,0.9891812218169955
36515,0.9891036639362408
17864,0.9890703695760461
40447,0.9890667662903107
11281,0.989064229577153
23121,0.989002656630507
57129,0.9889895118441443
21315,0.9889646059331415
73086,0.9889618386096967
45601,0.9889571061470573
33978,0.9889500367891235
30220,0.9889310017265873
63918,0.9889280542026418
73547,0.9889093998357252
23342,0.9889087982436721
38889,0.988869945423569
46629,0.9888384683897767
67169,0.9888191484945761
39937,0.988811679865961
92168,0.9888027175116227
82281,0.9887966639915873
35423,0.9887850147807629
21853,0.988781962585787
60144,0.988781962585787
12813,0.988778503431481
78186,0.9887693510857133
66871,0.9887629372371043
58987,0.9887618994908125
81427,0.9887598987907543
58157,0.9887570832836634
22705,0.9887463827129258
27162,0.9887353681940514
40612,0.988733188510073
45759,0.9887266161168917
67559,0.9887241947088775
79101,0.9887222027131222
86732,0.9887023547590147
36920,0.988700672459597
43779,0.9886312422910276
81271,0.9885994921961478
46254,0.9885571175558999
54455,0.9885463331336519
10700,0.9885277788027124
45891,0.9885207689820819
24537,0.9885190668585345
92582,0.9885106111480089
51705,0.9884905288355103
47597,0.9884704140778415
42781,0.9884567156021695
47555,0.9884310313814479
49436,0.9884222105379676
89382,0.988401455612132
89662,0.9883917699800752
18774,0.9883901557080659
85762,0.9883593692347428
86143,0.9883530274518486
80707,0.9883383260460483
38321,0.9882937543753627
60082,0.9882855739428824
40716,0.9882734669028116
91314,0.9882680050802233
47477,0.988245793668364
41423,0.9882454358248152
54691,0.9882158143310458
89794,0.9882119708262612
145,0.9882015306122449
